id,trial,inventory,first,second,success,results
18,37,15,22,1,0,-1
18,38,15,22,314,0,-1
18,39,15,525,22,0,-1
18,40,15,453,314,0,-1
18,41,15,62,525,0,-1
18,42,15,0,156,1,[453]
18,43,15,525,144,0,-1
18,44,15,2,325,0,-1
18,45,15,453,22,0,-1
18,46,15,2,22,0,-1
18,47,15,62,1,0,-1
18,48,16,156,2,1,[147]
18,49,16,147,22,0,-1
18,50,16,1,147,0,-1
18,51,16,147,156,0,-1
18,52,16,147,314,0,-1
18,53,16,147,453,0,-1
18,54,16,325,458,0,-1
18,55,16,147,0,0,-1
18,56,16,156,314,0,-1
18,57,16,2,525,0,-1
18,58,16,144,147,0,-1
18,59,16,506,2,0,-1
18,60,16,147,3,0,-1
18,61,16,22,3,0,-1
18,62,16,144,62,0,-1
18,63,16,325,314,0,-1
18,64,16,458,453,0,-1
18,65,17,525,156,1,[246]
18,66,17,147,246,0,-1
18,67,17,246,1,0,-1
18,68,17,246,325,0,-1
18,69,17,22,246,0,-1
18,70,17,246,453,0,-1
18,71,17,156,458,0,-1
18,72,17,246,3,0,-1
18,73,17,314,246,0,-1
18,74,17,506,246,0,-1
18,75,18,458,1,1,[294]
18,76,18,294,1,0,-1
18,77,18,266,294,0,-1
18,78,19,156,294,1,[154]
18,79,19,154,144,0,-1
18,80,19,453,154,0,-1
18,81,19,22,0,0,-1
18,82,19,154,525,0,-1
18,83,19,154,3,0,-1
18,84,19,147,154,0,-1
18,85,19,294,147,0,-1
18,86,19,294,506,0,-1
18,87,19,246,156,0,-1
18,88,19,325,147,0,-1
18,89,19,154,2,0,-1
18,90,19,147,62,0,-1
18,91,19,525,294,0,-1
18,92,19,154,22,0,-1
18,93,19,22,458,0,-1
18,94,19,22,294,0,-1
18,95,19,314,0,0,-1
18,96,19,525,3,0,-1
18,97,19,154,62,0,-1
18,98,19,144,266,0,-1
18,99,20,453,2,1,[200]
18,100,20,506,200,0,-1
18,101,20,506,3,0,-1
18,102,20,200,156,0,-1
18,103,21,294,154,1,[529]
18,104,21,154,529,0,-1
19,0,5,1,3,1,[156]
19,1,6,2,1,1,[266]
19,2,7,156,0,1,[453]
19,3,7,1,1,0,-1
19,4,7,156,156,0,-1
19,5,7,1,156,0,-1
19,6,8,3,0,1,[376]
19,7,8,376,1,0,-1
19,8,9,3,453,1,[104]
19,9,9,266,104,0,-1
19,10,10,104,2,1,[185]
19,11,10,2,185,0,-1
19,12,10,185,104,0,-1
19,13,11,2,376,1,[364]
19,14,12,104,156,1,[459]
19,15,12,453,459,0,-1
19,16,13,364,0,1,[8]
19,17,13,8,1,0,-1
19,18,13,266,364,0,-1
19,19,13,2,459,0,-1
19,20,13,459,376,0,-1
19,21,13,185,364,0,-1
19,22,13,156,185,0,-1
19,23,14,3,266,1,[458]
20,0,5,1,3,1,[156]
20,1,6,0,2,1,[314]
20,2,6,314,0,0,-1
20,3,6,1,156,0,-1
20,4,7,3,156,1,[525]
20,5,7,525,3,0,-1
20,6,7,525,0,0,-1
20,7,8,156,525,1,[246]
20,8,8,246,525,0,-1
20,9,8,246,246,0,-1
20,10,8,246,314,0,-1
20,11,9,0,1,1,[453]
20,12,9,453,156,0,-1
20,13,9,2,246,0,-1
20,14,10,2,156,1,[147]
20,15,10,147,3,0,-1
20,16,10,525,453,0,-1
20,17,10,246,147,0,-1
20,18,11,3,0,1,[376]
20,19,11,1,453,0,-1
20,20,11,3,376,0,-1
20,21,11,314,376,0,-1
20,22,11,376,246,0,-1
20,23,12,2,147,1,[309]
20,24,12,3,309,0,-1
20,25,13,376,309,1,[382]
20,26,13,376,382,0,-1
20,27,13,382,453,0,-1
20,28,13,156,382,0,-1
20,29,13,376,525,0,-1
20,30,13,147,0,0,-1
20,31,13,156,0,1,[453]
20,32,13,246,0,0,-1
20,33,13,309,0,1,[382]
20,34,13,0,376,0,-1
20,35,13,0,382,0,-1
20,36,13,453,0,0,-1
20,37,14,2,1,1,[266]
20,38,14,147,1,0,-1
20,39,14,246,1,0,-1
20,40,14,266,1,0,-1
20,41,15,309,1,1,[506]
20,42,16,314,1,1,[62]
20,43,16,376,1,0,-1
20,44,16,382,1,0,-1
20,45,16,506,1,0,-1
20,46,16,525,1,0,-1
20,47,17,3,2,1,[144]
20,48,17,62,2,0,-1
20,49,17,266,2,1,[506]
20,50,17,309,2,0,-1
20,51,17,314,2,0,-1
20,52,18,2,376,1,[364]
20,53,19,364,2,1,[214]
20,54,19,246,214,0,-1
20,55,19,214,156,0,-1
20,56,19,214,1,0,-1
20,57,19,506,266,0,-1
20,58,19,144,62,0,-1
20,59,19,147,62,0,-1
20,60,19,156,62,0,-1
20,61,19,214,266,0,-1
20,62,19,266,382,0,-1
20,63,19,376,364,0,-1
20,64,19,382,364,0,-1
20,65,20,0,364,1,[8]
20,66,20,382,8,0,-1
20,67,20,0,8,0,-1
20,68,20,376,8,0,-1
20,69,20,8,2,0,-1
20,70,20,144,525,0,-1
20,71,20,3,8,0,-1
20,72,20,8,453,0,-1
20,73,20,8,1,0,-1
20,74,20,156,144,0,-1
20,75,20,506,62,0,-1
20,76,20,266,309,1,[506]
20,77,20,266,376,0,-1
20,78,20,156,266,0,-1
20,79,20,2,382,0,-1
20,80,20,3,506,0,-1
20,81,20,156,376,0,-1
20,82,20,246,156,0,-1
20,83,20,453,62,0,-1
20,84,20,453,214,0,-1
20,85,20,453,266,0,-1
20,86,21,314,364,1,[469]
20,87,21,469,8,0,-1
20,88,21,314,314,0,-1
20,89,21,314,382,0,-1
20,90,21,364,469,0,-1
20,91,21,469,525,0,-1
20,92,21,469,0,0,-1
20,93,21,147,156,0,-1
20,94,21,469,376,0,-1
20,95,21,469,453,0,-1
20,96,21,382,469,0,-1
21,0,5,0,3,1,[376]
21,1,6,1,2,1,[266]
21,2,6,266,376,0,-1
21,3,6,3,376,0,-1
21,4,6,0,376,0,-1
21,5,7,266,2,1,[506]
21,6,7,506,266,0,-1
21,7,7,1,506,0,-1
21,8,7,506,2,0,-1
21,9,8,3,266,1,[458]
21,10,9,458,3,1,[397]
21,11,9,397,266,0,-1
21,12,10,0,397,1,[43]
21,13,10,376,43,0,-1
21,14,11,1,458,1,[294]
21,15,11,506,294,0,-1
21,16,11,294,43,0,-1
21,17,11,458,2,0,-1
21,18,11,43,266,0,-1
21,19,11,1,294,0,-1
21,20,11,266,294,0,-1
21,21,11,506,397,0,-1
21,22,11,376,294,0,-1
21,23,11,2,294,0,-1
21,24,11,397,3,0,-1
21,25,11,458,458,0,-1
21,26,11,43,506,0,-1
21,27,12,1,0,1,[453]
21,28,12,1,453,0,-1
21,29,12,0,453,0,-1
21,30,12,376,453,0,-1
21,31,13,294,453,1,[57]
21,32,13,57,1,0,-1
21,33,13,57,0,0,-1
21,34,13,57,397,0,-1
21,35,13,453,57,0,-1
21,36,13,458,453,0,-1
21,37,13,3,57,0,-1
21,38,13,266,266,0,-1
21,39,14,0,2,1,[314]
21,40,14,0,43,0,-1
21,41,15,0,266,1,[325]
21,42,15,0,294,0,-1
21,43,15,0,314,0,-1
21,44,15,0,325,0,-1
21,45,15,0,458,0,-1
21,46,15,0,506,0,-1
21,47,16,1,3,1,[156]
21,48,16,0,156,1,[453]
21,49,16,1,43,0,-1
21,50,16,1,156,0,-1
21,51,16,1,266,0,-1
21,52,17,1,314,1,[62]
21,53,17,0,62,0,-1
21,54,17,1,62,0,-1
21,55,17,1,325,0,-1
21,56,17,1,376,0,-1
21,57,18,1,397,1,[206]
21,58,19,0,206,1,[18]
21,59,19,0,18,0,-1
21,60,19,1,18,0,-1
21,61,19,1,206,0,-1
21,62,20,2,3,1,[144]
21,63,20,0,144,0,-1
21,64,21,1,144,1,[223]
21,65,21,18,43,0,-1
21,66,21,223,0,0,-1
21,67,21,18,144,0,-1
21,68,21,57,144,0,-1
21,69,21,206,57,0,-1
21,70,21,62,266,0,-1
21,71,21,206,453,0,-1
21,72,21,156,144,0,-1
21,73,21,62,156,0,-1
21,74,21,314,18,0,-1
21,75,22,156,506,1,[22]
21,76,23,223,294,1,[65]
21,77,24,65,294,1,[222]
21,78,24,65,144,0,-1
21,79,25,1,222,1,[177]
21,80,25,65,177,0,-1
21,81,25,222,22,0,-1
21,82,25,222,206,0,-1
21,83,25,156,177,0,-1
21,84,25,156,65,0,-1
21,85,25,156,57,0,-1
21,86,25,2,223,0,-1
21,87,25,314,43,0,-1
21,88,25,2,325,0,-1
21,89,25,294,222,0,-1
21,90,25,156,22,0,-1
21,91,25,3,22,0,-1
22,0,5,1,0,1,[453]
23,0,5,1,0,1,[453]
23,1,6,1,2,1,[266]
23,2,7,3,1,1,[156]
23,3,8,2,0,1,[314]
23,4,9,2,3,1,[144]
23,5,10,314,1,1,[62]
23,6,11,266,3,1,[458]
23,7,11,156,1,0,-1
23,8,12,458,3,1,[397]
23,9,12,62,1,0,-1
23,10,13,156,397,1,[401]
23,11,13,314,401,0,-1
23,12,13,453,62,0,-1
23,13,13,458,266,0,-1
23,14,13,0,401,0,-1
23,15,13,314,458,0,-1
23,16,13,266,62,0,-1
23,17,14,397,314,1,[102]
23,18,14,453,156,0,-1
23,19,14,144,3,0,-1
23,20,15,266,0,1,[325]
23,21,15,102,0,0,-1
23,22,15,62,102,0,-1
23,23,15,156,62,0,-1
23,24,16,453,3,1,[104]
23,25,17,104,156,1,[459]
23,26,17,459,0,0,-1
23,27,17,459,104,0,-1
23,28,18,104,3,1,[424]
23,29,19,104,0,1,[376]
23,30,19,397,376,0,-1
23,31,19,376,314,0,-1
23,32,19,376,102,0,-1
23,33,19,325,376,0,-1
23,34,19,325,453,0,-1
23,35,19,401,376,0,-1
23,36,19,62,376,0,-1
24,0,5,1,2,1,[266]
24,1,6,0,266,1,[325]
24,2,7,0,3,1,[376]
24,3,7,1,376,0,-1
24,4,7,376,3,0,-1
24,5,8,2,266,1,[506]
24,6,8,0,506,0,-1
24,7,8,266,506,0,-1
24,8,8,376,325,0,-1
24,9,8,376,506,0,-1
24,10,8,376,0,0,-1
24,11,8,325,1,0,-1
24,12,9,1,0,1,[453]
24,13,9,453,266,0,-1
24,14,9,453,376,0,-1
24,15,9,506,453,0,-1
24,16,10,0,2,1,[314]
24,17,10,314,0,0,-1
24,18,11,1,314,1,[62]
24,19,11,62,325,0,-1
24,20,11,62,266,0,-1
24,21,12,2,2,1,[369]
24,22,12,369,369,0,-1
24,23,12,3,3,1,[369]
24,24,12,506,369,0,-1
24,25,12,453,1,0,-1
24,26,12,314,369,0,-1
24,27,12,325,266,0,-1
24,28,13,1,3,1,[156]
24,29,13,369,156,0,-1
24,30,13,453,325,0,-1
24,31,13,156,376,0,-1
24,32,13,1,1,0,-1
24,33,14,0,0,1,[409]
24,34,14,156,409,0,-1
24,35,15,156,3,1,[525]
24,36,16,409,409,1,[326]
24,37,16,314,62,0,-1
24,38,17,62,62,1,[509]
24,39,18,509,509,1,[243]
24,40,19,525,243,1,[527]
24,41,19,527,243,0,-1
24,42,19,525,527,0,-1
24,43,19,266,326,0,-1
24,44,19,325,369,0,-1
24,45,19,527,453,0,-1
24,46,19,527,527,0,-1
24,47,19,156,62,0,-1
24,48,19,453,369,0,-1
24,49,19,243,409,0,-1
24,50,19,156,156,0,-1
24,51,19,3,527,0,-1
24,52,19,376,266,0,-1
24,53,19,0,409,1,[326]
24,54,19,326,325,0,-1
24,55,20,243,243,1,[505]
24,56,20,266,266,0,-1
24,57,20,314,314,0,-1
24,58,20,325,325,0,-1
24,59,20,326,326,0,-1
24,60,21,376,376,1,[179]
24,61,21,453,453,0,-1
24,62,22,505,505,1,[101]
24,63,22,506,506,0,-1
24,64,22,525,525,0,-1
24,65,22,179,179,0,-1
24,66,22,156,101,0,-1
24,67,22,326,243,0,-1
24,68,22,101,0,0,-1
24,69,22,326,314,0,-1
24,70,23,2,3,1,[144]
24,71,23,144,156,0,-1
24,72,23,144,144,0,-1
24,73,23,505,525,0,-1
24,74,23,144,376,0,-1
24,75,23,505,506,0,-1
24,76,23,0,527,0,-1
24,77,23,156,326,0,-1
24,78,24,2,156,1,[147]
24,79,24,147,147,0,-1
24,80,24,266,243,0,-1
24,81,24,506,525,0,-1
24,82,24,156,243,0,-1
24,83,24,62,1,0,-1
24,84,24,1,101,0,-1
24,85,25,525,156,1,[246]
24,86,25,246,246,0,-1
24,87,25,246,376,0,-1
24,88,26,326,525,1,[517]
24,89,26,517,144,0,-1
24,90,26,517,517,0,-1
24,91,26,156,517,0,-1
24,92,26,517,376,0,-1
24,93,26,0,62,0,-1
24,94,26,0,144,0,-1
24,95,26,0,147,0,-1
24,96,26,0,156,1,[453]
24,97,26,0,179,0,-1
24,98,26,0,243,0,-1
24,99,26,0,246,0,-1
24,100,26,0,325,0,-1
24,101,26,0,326,0,-1
24,102,26,0,369,0,-1
24,103,26,0,453,0,-1
24,104,26,0,505,0,-1
24,105,26,0,509,0,-1
24,106,26,0,517,0,-1
24,107,26,0,525,0,-1
24,108,27,1,144,1,[223]
24,109,27,223,517,0,-1
24,110,27,1,147,0,-1
24,111,27,1,156,0,-1
24,112,27,1,179,0,-1
24,113,28,1,223,1,[160]
24,114,28,1,160,0,-1
24,115,28,1,243,0,-1
24,116,28,1,246,0,-1
24,117,28,266,1,0,-1
24,118,29,326,1,1,[396]
24,119,29,369,1,0,-1
24,120,29,396,1,0,-1
24,121,29,409,1,1,[396]
24,122,29,505,1,0,-1
24,123,29,1,506,0,-1
24,124,29,509,1,0,-1
24,125,29,517,1,0,-1
24,126,29,1,525,0,-1
24,127,29,527,1,0,-1
24,128,29,62,2,0,-1
24,129,29,101,2,0,-1
24,130,29,144,2,0,-1
24,131,30,147,2,1,[309]
24,132,30,160,2,0,-1
24,133,30,179,2,0,-1
24,134,30,223,2,0,-1
24,135,30,2,243,0,-1
24,136,30,246,2,0,-1
24,137,30,309,2,0,-1
24,138,30,309,314,0,-1
24,139,30,326,309,0,-1
24,140,30,325,2,0,-1
24,141,30,326,2,0,-1
24,142,30,369,2,0,-1
24,143,31,376,2,1,[364]
24,144,32,364,2,1,[214]
24,145,32,214,2,0,-1
24,146,32,409,2,0,-1
24,147,32,396,2,0,-1
24,148,33,453,2,1,[200]
24,149,33,200,2,0,-1
24,150,33,505,2,0,-1
24,151,33,506,2,0,-1
24,152,33,509,2,0,-1
24,153,33,2,517,1,[147]
24,154,33,525,2,0,-1
24,155,33,527,2,0,-1
24,156,33,62,3,0,-1
24,157,33,200,3,0,-1
24,158,33,101,3,0,-1
24,159,33,144,3,0,-1
24,160,34,364,214,1,[198]
24,161,34,376,198,0,-1
24,162,34,198,198,0,-1
24,163,34,214,198,0,-1
24,164,34,214,214,0,-1
24,165,34,396,200,0,-1
24,166,34,198,517,0,-1
24,167,35,364,326,1,[8]
24,168,35,369,8,0,-1
24,169,35,364,160,0,-1
24,170,35,376,364,0,-1
24,171,35,8,198,0,-1
24,172,35,223,214,0,-1
25,0,5,0,2,1,[314]
25,1,6,0,1,1,[453]
25,2,7,453,2,1,[200]
25,3,8,1,3,1,[156]
25,4,8,156,0,1,[453]
25,5,8,200,1,0,-1
25,6,9,3,156,1,[525]
25,7,9,525,314,0,-1
25,8,9,0,525,0,-1
25,9,9,3,525,0,-1
25,10,10,2,156,1,[147]
25,11,10,147,1,0,-1
25,12,10,156,147,0,-1
25,13,10,314,156,0,-1
25,14,10,1,156,0,-1
25,15,10,453,156,0,-1
25,16,11,2,147,1,[309]
25,17,11,309,200,0,-1
25,18,11,309,156,0,-1
25,19,12,309,1,1,[506]
25,20,12,506,147,0,-1
25,21,12,506,0,0,-1
25,22,12,309,506,0,-1
25,23,13,156,506,1,[22]
25,24,13,22,0,0,-1
25,25,13,22,156,0,-1
25,26,13,3,22,0,-1
25,27,13,200,506,0,-1
25,28,13,2,309,0,-1
25,29,13,506,2,0,-1
25,30,13,314,506,0,-1
25,31,13,1,506,0,-1
25,32,13,453,506,0,-1
25,33,13,309,3,0,-1
25,34,13,22,1,0,-1
25,35,13,525,1,0,-1
25,36,13,525,309,0,-1
25,37,13,22,2,0,-1
25,38,13,314,453,0,-1
25,39,13,156,200,0,-1
25,40,14,525,156,1,[246]
25,41,14,246,147,0,-1
25,42,14,246,525,0,-1
25,43,14,246,246,0,-1
25,44,14,246,200,0,-1
25,45,14,314,0,0,-1
25,46,14,1,246,0,-1
25,47,14,2,246,0,-1
25,48,14,246,3,0,-1
25,49,15,2,1,1,[266]
25,50,15,266,309,1,[506]
25,51,16,266,0,1,[325]
25,52,16,325,309,0,-1
25,53,16,325,266,0,-1
25,54,16,0,325,0,-1
25,55,17,266,3,1,[458]
25,56,17,458,156,0,-1
25,57,17,309,458,0,-1
25,58,17,156,266,0,-1
25,59,17,156,246,0,-1
25,60,17,314,266,0,-1
25,61,17,314,325,0,-1
25,62,17,2,325,0,-1
25,63,17,453,1,0,-1
25,64,17,3,506,0,-1
25,65,17,246,458,0,-1
25,66,18,2,3,1,[144]
25,67,18,144,246,0,-1
25,68,19,144,1,1,[223]
25,69,19,309,144,0,-1
25,70,19,223,22,0,-1
25,71,19,144,223,0,-1
25,72,19,314,22,0,-1
25,73,19,144,314,0,-1
25,74,19,144,325,0,-1
25,75,19,144,266,0,-1
25,76,19,458,266,0,-1
25,77,19,458,200,0,-1
25,78,19,0,246,0,-1
25,79,19,223,246,0,-1
25,80,19,3,325,0,-1
25,81,19,147,144,0,-1
25,82,20,1,223,1,[160]
25,83,20,246,160,0,-1
25,84,20,458,160,0,-1
25,85,20,309,160,0,-1
25,86,20,160,506,0,-1
25,87,21,160,156,1,[25]
25,88,21,246,25,0,-1
25,89,21,156,25,0,-1
25,90,21,309,25,0,-1
25,91,21,25,506,0,-1
25,92,21,0,25,0,-1
25,93,21,1,25,0,-1
25,94,21,25,160,0,-1
25,95,21,25,325,0,-1
25,96,21,25,223,0,-1
25,97,21,3,25,0,-1
25,98,21,200,25,0,-1
25,99,21,25,525,0,-1
25,100,21,160,525,0,-1
25,101,21,0,160,0,-1
25,102,21,160,223,0,-1
25,103,21,25,314,0,-1
25,104,21,160,314,0,-1
25,105,21,200,314,0,-1
25,106,21,200,0,0,-1
25,107,21,22,200,0,-1
25,108,21,25,266,0,-1
26,0,5,0,1,1,[453]
26,1,6,2,0,1,[314]
26,2,6,314,453,0,-1
26,3,6,314,3,0,-1
26,4,7,1,2,1,[266]
26,5,8,266,0,1,[325]
26,6,8,266,314,0,-1
26,7,9,3,1,1,[156]
26,8,9,156,0,1,[453]
26,9,9,314,156,0,-1
26,10,10,3,156,1,[525]
26,11,10,525,1,0,-1
26,12,10,156,1,0,-1
26,13,10,453,325,0,-1
26,14,10,453,156,0,-1
26,15,10,453,1,0,-1
26,16,10,314,0,0,-1
26,17,10,325,1,0,-1
26,18,10,2,525,0,-1
26,19,11,1,314,1,[62]
26,20,11,156,62,0,-1
26,21,11,325,0,0,-1
26,22,11,1,62,0,-1
26,23,11,62,0,0,-1
26,24,11,62,266,0,-1
26,25,11,525,0,0,-1
26,26,11,62,325,0,-1
26,27,11,62,453,0,-1
26,28,11,325,314,0,-1
26,29,12,266,2,1,[506]
26,30,12,506,62,0,-1
26,31,12,506,1,0,-1
26,32,12,506,0,0,-1
26,33,12,325,506,0,-1
26,34,13,2,3,1,[144]
26,35,13,62,144,0,-1
26,36,13,156,266,0,-1
26,37,13,506,453,0,-1
26,38,13,525,506,0,-1
26,39,13,144,525,0,-1
26,40,13,0,144,0,-1
26,41,13,314,144,0,-1
26,42,13,144,156,0,-1
26,43,14,0,0,1,[409]
26,44,14,1,1,0,-1
26,45,15,2,2,1,[369]
26,46,15,3,3,1,[369]
26,47,16,62,62,1,[509]
26,48,16,144,144,0,-1
26,49,16,156,156,0,-1
26,50,16,266,266,0,-1
26,51,16,314,314,0,-1
26,52,16,325,325,0,-1
26,53,16,369,369,0,-1
26,54,17,409,409,1,[326]
26,55,17,326,326,0,-1
26,56,17,453,453,0,-1
26,57,17,506,506,0,-1
26,58,18,509,509,1,[243]
26,59,18,243,1,0,-1
26,60,18,243,156,0,-1
26,61,19,243,243,1,[505]
26,62,20,505,505,1,[101]
26,63,20,101,101,0,-1
26,64,20,144,101,0,-1
26,65,20,326,243,0,-1
26,66,20,509,506,0,-1
26,67,21,409,1,1,[396]
26,68,21,396,1,0,-1
26,69,21,396,396,0,-1
26,70,21,369,0,0,-1
26,71,21,2,409,0,-1
26,72,22,3,453,1,[104]
26,73,22,505,101,0,-1
26,74,22,506,104,0,-1
26,75,22,509,144,0,-1
26,76,23,525,156,1,[246]
26,77,24,243,525,1,[527]
26,78,24,246,527,0,-1
26,79,24,0,527,0,-1
26,80,24,2,509,0,-1
26,81,24,101,453,0,-1
26,82,24,101,62,0,-1
26,83,24,104,246,0,-1
26,84,24,104,104,0,-1
26,85,24,246,246,0,-1
26,86,24,525,525,0,-1
26,87,24,527,527,0,-1
26,88,24,326,1,1,[396]
26,89,25,144,1,1,[223]
26,90,25,223,223,0,-1
26,91,25,326,2,0,-1
26,92,26,369,3,1,[24]
26,93,26,24,24,0,-1
26,94,26,223,24,0,-1
26,95,26,325,2,0,-1
26,96,26,326,3,0,-1
26,97,26,24,369,0,-1
26,98,26,62,396,0,-1
26,99,26,101,409,0,-1
26,100,26,104,453,0,-1
26,101,26,144,505,0,-1
26,102,27,156,506,1,[22]
26,103,27,223,509,0,-1
26,104,27,104,223,0,-1
26,105,27,104,144,0,-1
26,106,27,22,104,0,-1
26,107,27,104,409,0,-1
26,108,28,0,104,1,[376]
26,109,28,376,396,0,-1
26,110,28,326,396,0,-1
26,111,28,0,396,0,-1
26,112,28,24,22,0,-1
26,113,28,0,246,0,-1
26,114,28,1,266,0,-1
26,115,28,2,314,0,-1
26,116,28,3,325,0,-1
26,117,28,22,326,0,-1
26,118,28,62,376,0,-1
26,119,28,101,396,0,-1
26,120,28,22,22,0,-1
26,121,29,376,376,1,[179]
26,122,29,179,179,0,-1
27,0,5,0,3,1,[376]
27,1,6,1,3,1,[156]
27,2,7,2,376,1,[364]
27,3,8,364,0,1,[8]
27,4,8,8,376,0,-1
27,5,8,1,156,0,-1
27,6,8,376,0,0,-1
27,7,9,156,2,1,[147]
27,8,9,3,147,0,-1
27,9,9,1,376,0,-1
27,10,9,147,156,0,-1
27,11,10,2,1,1,[266]
27,12,10,1,266,0,-1
27,13,10,266,147,0,-1
27,14,11,2,3,1,[144]
27,15,11,144,0,0,-1
27,16,11,8,364,0,-1
27,17,11,144,2,0,-1
27,18,11,266,144,0,-1
27,19,12,266,2,1,[506]
27,20,12,266,506,0,-1
27,21,12,8,0,0,-1
27,22,12,506,147,0,-1
27,23,13,3,266,1,[458]
27,24,13,458,506,0,-1
27,25,13,2,458,0,-1
27,26,14,0,1,1,[453]
27,27,14,0,453,0,-1
27,28,15,3,453,1,[104]
27,29,15,376,104,0,-1
27,30,16,2,104,1,[185]
27,31,16,453,185,0,-1
27,32,16,453,144,0,-1
27,33,16,104,185,0,-1
27,34,16,2,506,0,-1
27,35,16,364,156,0,-1
27,36,17,506,156,1,[22]
27,37,17,144,22,0,-1
27,38,17,458,22,0,-1
27,39,17,266,156,0,-1
27,40,17,506,22,0,-1
27,41,17,104,0,1,[376]
27,42,18,104,3,1,[424]
27,43,18,0,424,0,-1
27,44,18,376,424,0,-1
27,45,18,424,104,0,-1
27,46,19,1,424,1,[462]
27,47,19,104,462,0,-1
27,48,20,376,462,1,[377]
27,49,20,424,424,0,-1
27,50,20,377,424,0,-1
27,51,20,377,462,0,-1
27,52,20,377,376,0,-1
27,53,20,147,1,0,-1
27,54,20,104,453,0,-1
27,55,20,506,377,0,-1
27,56,20,377,104,0,-1
27,57,20,8,453,0,-1
27,58,20,424,185,0,-1
27,59,20,156,462,0,-1
27,60,20,156,144,0,-1
27,61,20,377,1,0,-1
27,62,21,104,364,1,[116]
27,63,21,116,104,0,-1
27,64,21,116,377,0,-1
27,65,21,116,364,0,-1
27,66,21,506,144,0,-1
27,67,22,377,0,1,[336]
27,68,22,377,336,0,-1
27,69,22,462,336,0,-1
27,70,22,116,336,0,-1
27,71,22,336,1,0,-1
27,72,22,104,144,0,-1
27,73,22,377,3,0,-1
27,74,22,377,2,0,-1
27,75,23,2,364,1,[214]
27,76,24,364,214,1,[198]
27,77,24,198,214,0,-1
27,78,25,198,0,1,[366]
27,79,26,366,0,1,[264]
27,80,26,264,376,0,-1
27,81,26,264,366,0,-1
27,82,26,366,424,0,-1
27,83,26,214,264,0,-1
28,0,5,3,1,1,[156]
28,1,6,2,156,1,[147]
28,2,6,147,156,0,-1
28,3,7,147,2,1,[309]
28,4,7,309,2,0,-1
28,5,7,3,147,0,-1
28,6,7,1,1,0,-1
28,7,7,156,156,0,-1
28,8,8,156,3,1,[525]
28,9,8,309,525,0,-1
28,10,9,0,309,1,[382]
28,11,9,382,156,0,-1
28,12,9,1,147,0,-1
28,13,9,382,3,0,-1
28,14,10,0,3,1,[376]
28,15,10,376,0,0,-1
28,16,11,525,156,1,[246]
28,17,11,3,246,0,-1
28,18,11,525,246,0,-1
28,19,11,246,246,0,-1
28,20,11,156,376,0,-1
28,21,11,382,0,0,-1
28,22,11,382,525,0,-1
28,23,12,2,2,1,[369]
28,24,12,369,2,0,-1
28,25,12,369,369,0,-1
28,26,12,309,369,0,-1
28,27,12,525,369,0,-1
28,28,12,147,369,0,-1
28,29,12,147,147,0,-1
28,30,13,309,309,1,[311]
28,31,13,311,311,0,-1
28,32,13,382,147,0,-1
28,33,13,311,2,0,-1
28,34,13,369,156,0,-1
28,35,13,311,309,0,-1
28,36,13,382,382,0,-1
28,37,13,311,382,0,-1
28,38,13,382,2,0,-1
28,39,14,2,376,1,[364]
28,40,14,525,364,0,-1
28,41,15,364,364,1,[198]
28,42,15,198,198,0,-1
28,43,16,364,198,1,[181]
28,44,16,198,181,0,-1
28,45,16,181,181,1,[198]
28,46,16,364,181,0,-1
28,47,16,181,246,0,-1
28,48,17,2,0,1,[314]
28,49,18,1,0,1,[453]
28,50,18,453,376,0,-1
28,51,19,0,0,1,[409]
28,52,20,409,409,1,[326]
28,53,21,326,147,1,[494]
28,54,21,494,326,0,-1
28,55,21,494,494,0,-1
28,56,21,326,326,0,-1
28,57,21,326,409,0,-1
28,58,21,409,494,0,-1
28,59,21,156,364,0,-1
28,60,21,156,494,0,-1
28,61,21,453,494,0,-1
28,62,21,453,453,0,-1
28,63,21,453,1,0,-1
28,64,22,1,314,1,[62]
28,65,22,3,62,0,-1
28,66,22,62,326,0,-1
28,67,22,156,62,0,-1
28,68,22,314,147,0,-1
28,69,23,62,62,1,[509]
28,70,23,509,147,0,-1
28,71,24,509,509,1,[243]
28,72,24,243,509,0,-1
28,73,25,243,243,1,[505]
28,74,25,505,62,0,-1
28,75,25,243,505,0,-1
28,76,26,505,505,1,[101]
28,77,26,101,101,0,-1
28,78,26,101,243,0,-1
28,79,26,505,101,0,-1
28,80,26,101,156,0,-1
28,81,26,376,243,0,-1
28,82,26,62,243,0,-1
28,83,26,101,509,0,-1
28,84,26,311,509,0,-1
28,85,26,509,62,0,-1
28,86,26,62,314,0,-1
28,87,26,314,314,0,-1
28,88,26,314,246,0,-1
28,89,26,309,314,0,-1
28,90,27,376,376,1,[179]
28,91,27,179,147,0,-1
28,92,27,62,179,0,-1
28,93,27,179,101,0,-1
28,94,27,179,179,0,-1
28,95,27,179,314,0,-1
28,96,27,101,0,0,-1
28,97,27,179,453,0,-1
28,98,27,453,101,0,-1
28,99,27,1,101,0,-1
28,100,27,409,0,1,[326]
28,101,28,1,409,1,[396]
28,102,28,396,396,0,-1
28,103,28,409,396,0,-1
28,104,28,453,62,0,-1
28,105,28,382,396,0,-1
28,106,28,396,376,0,-1
28,107,28,2,246,0,-1
28,108,28,62,101,0,-1
28,109,28,311,494,0,-1
